Date,Min,Max,Avg,Precip,state,city_name
2010-01-24,43,64,53.5,-,CA,Los Angeles
2010-01-25,46,67,56.5,-,CA,Los Angeles
2010-01-26,47,61,54.0,0.2,CA,Los Angeles
2010-01-27,54,69,61.5,-,CA,Los Angeles
2010-01-28,50,71,60.5,-,CA,Los Angeles
2010-01-29,50,68,59.0,-,CA,Los Angeles
2010-01-30,48,64,56.0,-,CA,Los Angeles
2010-01-31,47,66,56.5,-,CA,Los Angeles
2010-02-01,50,68,59.0,-,CA,Los Angeles
2010-02-02,54,66,60.0,-,CA,Los Angeles
2010-02-03,49,70,59.5,-,CA,Los Angeles
2010-02-04,55,65,60.0,-,CA,Los Angeles
2010-02-05,54,58,56.0,0.88,CA,Los Angeles
2010-02-06,51,63,57.0,1.92,CA,Los Angeles
2010-02-07,45,64,54.5,-,CA,Los Angeles
2010-02-08,49,64,56.5,-,CA,Los Angeles
2010-02-09,45,59,52.0,0.52,CA,Los Angeles
2010-02-10,40,65,52.5,-,CA,Los Angeles
2010-02-11,50,65,57.5,-,CA,Los Angeles
2010-02-12,50,67,58.5,-,CA,Los Angeles
2010-02-13,49,75,62.0,-,CA,Los Angeles
2010-02-14,52,81,66.5,-,CA,Los Angeles
2010-02-15,57,82,69.5,-,CA,Los Angeles
2010-02-16,57,84,70.5,-,CA,Los Angeles
2010-02-17,55,80,67.5,-,CA,Los Angeles
2010-02-18,56,69,62.5,-,CA,Los Angeles
2010-02-19,54,64,59.0,0.14,CA,Los Angeles
2010-02-20,52,64,58.0,-,CA,Los Angeles
2010-02-21,54,65,59.5,0.04,CA,Los Angeles
2010-02-22,52,70,61.0,-,CA,Los Angeles
2010-02-23,47,69,58.0,-,CA,Los Angeles
2010-02-24,53,66,59.5,0.01,CA,Los Angeles
2010-02-25,53,70,61.5,-,CA,Los Angeles
2010-02-26,56,75,65.5,-,CA,Los Angeles
2010-02-27,52,63,57.5,0.8,CA,Los Angeles
2010-02-28,47,68,57.5,-,CA,Los Angeles
2010-03-01,52,71,61.5,-,CA,Los Angeles
2010-03-02,56,67,61.5,-,CA,Los Angeles
2010-03-03,54,66,60.0,0.09,CA,Los Angeles
2010-03-04,49,64,56.5,-,CA,Los Angeles
2010-03-05,49,68,58.5,-,CA,Los Angeles
2010-03-06,52,62,57.0,0.42,CA,Los Angeles
2010-03-07,50,66,58.0,-,CA,Los Angeles
2010-03-08,54,66,60.0,-,CA,Los Angeles
2010-03-09,49,62,55.5,-,CA,Los Angeles
2010-03-10,50,64,57.0,-,CA,Los Angeles
2010-03-11,47,68,57.5,-,CA,Los Angeles
2010-03-12,49,71,60.0,-,CA,Los Angeles
2010-03-13,52,66,59.0,-,CA,Los Angeles
2010-03-14,49,71,60.0,-,CA,Los Angeles
2010-03-15,49,82,65.5,-,CA,Los Angeles
2010-03-16,58,88,73.0,-,CA,Los Angeles
2010-03-17,61,87,74.0,-,CA,Los Angeles
2010-03-18,59,78,68.5,-,CA,Los Angeles
2010-03-19,55,74,64.5,-,CA,Los Angeles
2010-03-20,54,81,67.5,-,CA,Los Angeles
2010-03-21,52,80,66.0,-,CA,Los Angeles
2010-03-22,53,72,62.5,-,CA,Los Angeles
2010-03-23,57,73,65.0,-,CA,Los Angeles
2010-03-24,55,75,65.0,-,CA,Los Angeles
2010-03-25,55,67,61.0,-,CA,Los Angeles
2010-03-26,53,73,63.0,-,CA,Los Angeles
2010-03-27,53,83,68.0,-,CA,Los Angeles
2010-03-28,58,85,71.5,-,CA,Los Angeles
2010-03-29,57,81,69.0,-,CA,Los Angeles
2010-03-30,58,68,63.0,-,CA,Los Angeles
2010-03-31,53,66,59.5,-,CA,Los Angeles
2010-04-01,50,64,57.0,-,CA,Los Angeles
2010-04-02,52,69,60.5,-,CA,Los Angeles
2010-04-03,53,70,61.5,-,CA,Los Angeles
2010-04-04,53,65,59.0,0.02,CA,Los Angeles
2010-04-05,53,64,58.5,0.6,CA,Los Angeles
2010-04-06,49,72,60.5,-,CA,Los Angeles
2010-04-07,52,82,67.0,-,CA,Los Angeles
2010-04-08,58,84,71.0,-,CA,Los Angeles
2010-04-09,57,76,66.5,-,CA,Los Angeles
2010-04-10,57,67,62.0,-,CA,Los Angeles
2010-04-11,54,64,59.0,0.69,CA,Los Angeles
2010-04-12,52,65,58.5,0.22,CA,Los Angeles
2010-04-13,50,67,58.5,-,CA,Los Angeles
2010-04-14,52,70,61.0,-,CA,Los Angeles
2010-04-15,53,73,63.0,-,CA,Los Angeles
2010-04-16,54,72,63.0,-,CA,Los Angeles
2010-04-17,55,76,65.5,-,CA,Los Angeles
2010-04-18,55,76,65.5,-,CA,Los Angeles
2010-04-19,58,73,65.5,-,CA,Los Angeles
2010-04-20,52,68,60.0,0.14,CA,Los Angeles
2010-04-21,48,63,55.5,-,CA,Los Angeles
2010-04-22,49,61,55.0,-,CA,Los Angeles
2010-04-23,49,69,59.0,-,CA,Los Angeles
2010-04-24,55,70,62.5,-,CA,Los Angeles
2010-04-25,54,75,64.5,-,CA,Los Angeles
2010-04-26,55,73,64.0,-,CA,Los Angeles
2010-04-27,58,67,62.5,-,CA,Los Angeles
2010-04-28,57,67,62.0,0.03,CA,Los Angeles
2010-04-29,55,70,62.5,-,CA,Los Angeles
2010-04-30,55,75,65.0,-,CA,Los Angeles
2010-05-01,56,73,64.5,-,CA,Los Angeles
2010-05-02,59,74,66.5,-,CA,Los Angeles
2010-05-03,57,81,69.0,-,CA,Los Angeles
2010-05-04,57,79,68.0,-,CA,Los Angeles
2010-05-05,59,74,66.5,-,CA,Los Angeles
2010-05-06,58,75,66.5,-,CA,Los Angeles
2010-05-07,58,79,68.5,-,CA,Los Angeles
2010-05-08,59,77,68.0,-,CA,Los Angeles
2010-05-09,57,68,62.5,-,CA,Los Angeles
