last_day_of_the_week,average_temperature,week,year,State,City
2018-06-10,77.78571428571429,23,2018,GA,Atlanta
2018-06-17,79.78571428571429,24,2018,GA,Atlanta
2018-06-24,81.71428571428571,25,2018,GA,Atlanta
2018-07-01,79.92857142857143,26,2018,GA,Atlanta
2018-07-08,80.92857142857143,27,2018,GA,Atlanta
2018-07-15,82.57142857142857,28,2018,GA,Atlanta
2018-07-22,80.92857142857143,29,2018,GA,Atlanta
2018-07-29,79.5,30,2018,GA,Atlanta
2018-08-05,78.42857142857143,31,2018,GA,Atlanta
2018-08-12,81.71428571428571,32,2018,GA,Atlanta
2018-08-19,80.35714285714286,33,2018,GA,Atlanta
2018-08-26,77.57142857142857,34,2018,GA,Atlanta
2018-09-02,81.07142857142857,35,2018,GA,Atlanta
2018-09-09,81.35714285714286,36,2018,GA,Atlanta
2018-09-16,81.57142857142857,37,2018,GA,Atlanta
2018-09-23,81.64285714285714,38,2018,GA,Atlanta
2018-09-30,79.0,39,2018,GA,Atlanta
2018-10-07,79.5,40,2018,GA,Atlanta
2018-10-14,71.21428571428571,41,2018,GA,Atlanta
2018-10-21,65.07142857142857,42,2018,GA,Atlanta
2018-10-28,56.285714285714285,43,2018,GA,Atlanta
2018-11-04,58.92857142857143,44,2018,GA,Atlanta
2018-11-11,55.42857142857143,45,2018,GA,Atlanta
2018-11-18,47.07142857142857,46,2018,GA,Atlanta
2018-11-25,48.142857142857146,47,2018,GA,Atlanta
2018-12-02,49.714285714285715,48,2018,GA,Atlanta
2018-12-09,42.42857142857143,49,2018,GA,Atlanta
2018-12-16,46.07142857142857,50,2018,GA,Atlanta
2018-12-23,49.42857142857143,51,2018,GA,Atlanta
2018-12-30,50.92857142857143,52,2018,GA,Atlanta
2019-01-06,56.357142857142854,1,2019,GA,Atlanta
2019-01-13,46.214285714285715,2,2019,GA,Atlanta
2019-01-20,45.214285714285715,3,2019,GA,Atlanta
2019-01-27,41.57142857142857,4,2019,GA,Atlanta
2019-02-03,45.5,5,2019,GA,Atlanta
2019-02-10,56.714285714285715,6,2019,GA,Atlanta
2019-02-17,51.714285714285715,7,2019,GA,Atlanta
2019-02-24,51.07142857142857,8,2019,GA,Atlanta
2019-03-03,58.142857142857146,9,2019,GA,Atlanta
2019-03-10,49.214285714285715,10,2019,GA,Atlanta
2019-03-17,58.214285714285715,11,2019,GA,Atlanta
2019-03-24,53.92857142857143,12,2019,GA,Atlanta
2019-03-31,58.857142857142854,13,2019,GA,Atlanta
2019-04-07,60.785714285714285,14,2019,GA,Atlanta
2019-04-14,70.14285714285714,15,2019,GA,Atlanta
2019-04-21,59.92857142857143,16,2019,GA,Atlanta
2019-04-28,67.85714285714286,17,2019,GA,Atlanta
2019-05-05,74.14285714285714,18,2019,GA,Atlanta
2019-05-12,73.14285714285714,19,2019,GA,Atlanta
2019-05-19,71.21428571428571,20,2019,GA,Atlanta
2019-05-26,81.71428571428571,21,2019,GA,Atlanta
2019-06-02,81.71428571428571,22,2019,GA,Atlanta
2019-06-09,76.07142857142857,23,2019,GA,Atlanta
2019-06-16,74.57142857142857,24,2019,GA,Atlanta
2019-06-23,80.0,25,2019,GA,Atlanta
2019-06-30,79.92857142857143,26,2019,GA,Atlanta
2019-07-07,83.92857142857143,27,2019,GA,Atlanta
2019-07-14,83.35714285714286,28,2019,GA,Atlanta
2019-07-21,82.92857142857143,29,2019,GA,Atlanta
2019-07-28,78.85714285714286,30,2019,GA,Atlanta
2019-08-04,81.07142857142857,31,2019,GA,Atlanta
2019-08-11,84.5,32,2019,GA,Atlanta
2019-08-18,85.57142857142857,33,2019,GA,Atlanta
2019-08-25,81.71428571428571,34,2019,GA,Atlanta
2019-09-01,78.78571428571429,35,2019,GA,Atlanta
2019-09-08,84.0,36,2019,GA,Atlanta
2019-09-15,84.85714285714286,37,2019,GA,Atlanta
2019-09-22,78.64285714285714,38,2019,GA,Atlanta
2019-09-29,82.0,39,2019,GA,Atlanta
2019-10-06,81.78571428571429,40,2019,GA,Atlanta
2019-10-13,70.85714285714286,41,2019,GA,Atlanta
2019-10-20,61.714285714285715,42,2019,GA,Atlanta
2019-10-27,64.35714285714286,43,2019,GA,Atlanta
2019-11-03,56.92857142857143,44,2019,GA,Atlanta
2019-11-10,54.5,45,2019,GA,Atlanta
2019-11-17,46.92857142857143,46,2019,GA,Atlanta
2019-11-24,54.142857142857146,47,2019,GA,Atlanta
2019-12-01,57.214285714285715,48,2019,GA,Atlanta
2019-12-08,49.642857142857146,49,2019,GA,Atlanta
2019-12-15,47.92857142857143,50,2019,GA,Atlanta
2019-12-22,47.142857142857146,51,2019,GA,Atlanta
2019-12-29,58.714285714285715,52,2019,GA,Atlanta
2020-01-05,49.57142857142857,1,2020,GA,Atlanta
2020-01-12,54.5,2,2020,GA,Atlanta
2020-01-19,55.642857142857146,3,2020,GA,Atlanta
2020-01-26,39.57142857142857,4,2020,GA,Atlanta
2020-02-02,47.285714285714285,5,2020,GA,Atlanta
2020-02-09,53.142857142857146,6,2020,GA,Atlanta
2020-02-16,51.214285714285715,7,2020,GA,Atlanta
2020-02-23,47.92857142857143,8,2020,GA,Atlanta
2020-03-01,47.5,9,2020,GA,Atlanta
2020-03-08,52.785714285714285,10,2020,GA,Atlanta
2020-03-15,63.785714285714285,11,2020,GA,Atlanta
2020-03-22,63.142857142857146,12,2020,GA,Atlanta
2020-03-29,68.28571428571429,13,2020,GA,Atlanta
2020-04-05,61.357142857142854,14,2020,GA,Atlanta
2020-04-12,64.78571428571429,15,2020,GA,Atlanta
2020-04-19,57.642857142857146,16,2020,GA,Atlanta
2020-04-26,62.785714285714285,17,2020,GA,Atlanta
2020-05-03,63.857142857142854,18,2020,GA,Atlanta
2020-05-10,62.42857142857143,19,2020,GA,Atlanta
2020-05-17,68.78571428571429,20,2020,GA,Atlanta
2020-05-24,70.78571428571429,21,2020,GA,Atlanta
2020-05-31,74.42857142857143,22,2020,GA,Atlanta
2020-06-07,77.14285714285714,23,2020,GA,Atlanta
2020-06-14,75.28571428571429,24,2020,GA,Atlanta
2020-06-21,69.0,25,2020,GA,Atlanta
2009-01-04,25.375,1,2009,IL,Chicago
2009-01-11,20.285714285714285,2,2009,IL,Chicago
2009-01-18,6.714285714285714,3,2009,IL,Chicago
2009-01-25,16.071428571428573,4,2009,IL,Chicago
2009-02-01,16.857142857142858,5,2009,IL,Chicago
2009-02-08,21.714285714285715,6,2009,IL,Chicago
2009-02-15,35.92857142857143,7,2009,IL,Chicago
2009-02-22,23.928571428571427,8,2009,IL,Chicago
2009-03-01,28.857142857142858,9,2009,IL,Chicago
2009-03-08,37.0,10,2009,IL,Chicago
2009-03-15,34.357142857142854,11,2009,IL,Chicago
2009-03-22,46.714285714285715,12,2009,IL,Chicago
2009-03-29,43.214285714285715,13,2009,IL,Chicago
2009-04-05,41.57142857142857,14,2009,IL,Chicago
2009-04-12,40.42857142857143,15,2009,IL,Chicago
2009-04-19,47.92857142857143,16,2009,IL,Chicago
2009-04-26,53.285714285714285,17,2009,IL,Chicago
2009-05-03,54.5,18,2009,IL,Chicago
2009-05-10,59.785714285714285,19,2009,IL,Chicago
2009-05-17,55.42857142857143,20,2009,IL,Chicago
2009-05-24,64.64285714285714,21,2009,IL,Chicago
2009-05-31,61.642857142857146,22,2009,IL,Chicago
2009-06-07,58.07142857142857,23,2009,IL,Chicago
2009-06-14,61.785714285714285,24,2009,IL,Chicago
2009-06-21,71.21428571428571,25,2009,IL,Chicago
2009-06-28,79.64285714285714,26,2009,IL,Chicago
2009-07-05,66.21428571428571,27,2009,IL,Chicago
2009-07-12,69.92857142857143,28,2009,IL,Chicago
2009-07-19,68.07142857142857,29,2009,IL,Chicago
2009-07-26,70.71428571428571,30,2009,IL,Chicago
2009-08-02,70.64285714285714,31,2009,IL,Chicago
2009-08-09,74.85714285714286,32,2009,IL,Chicago
2009-08-16,75.21428571428571,33,2009,IL,Chicago
2009-08-23,69.42857142857143,34,2009,IL,Chicago
2009-08-30,64.85714285714286,35,2009,IL,Chicago
2009-09-06,63.5,36,2009,IL,Chicago
2009-09-13,70.35714285714286,37,2009,IL,Chicago
2009-09-20,66.21428571428571,38,2009,IL,Chicago
2009-09-27,65.42857142857143,39,2009,IL,Chicago
2009-10-04,52.857142857142854,40,2009,IL,Chicago
2009-10-11,47.285714285714285,41,2009,IL,Chicago
2009-10-18,43.0,42,2009,IL,Chicago
2009-10-25,53.285714285714285,43,2009,IL,Chicago
2009-11-01,49.357142857142854,44,2009,IL,Chicago
2009-11-08,49.57142857142857,45,2009,IL,Chicago
2009-11-15,47.857142857142854,46,2009,IL,Chicago
2009-11-22,45.357142857142854,47,2009,IL,Chicago
2009-11-29,40.714285714285715,48,2009,IL,Chicago
2009-12-06,33.285714285714285,49,2009,IL,Chicago
2009-12-13,23.428571428571427,50,2009,IL,Chicago
2009-12-20,26.071428571428573,51,2009,IL,Chicago
2009-12-27,27.785714285714285,52,2009,IL,Chicago
2010-01-03,15.285714285714286,53,2009,IL,Chicago
2010-01-10,15.214285714285714,1,2010,IL,Chicago
2010-01-17,26.714285714285715,2,2010,IL,Chicago
2010-01-24,33.357142857142854,3,2010,IL,Chicago
2010-01-31,18.285714285714285,4,2010,IL,Chicago
2010-02-07,27.5,5,2010,IL,Chicago
2010-02-14,21.785714285714285,6,2010,IL,Chicago
2010-02-21,29.428571428571427,7,2010,IL,Chicago
2010-02-28,28.142857142857142,8,2010,IL,Chicago
2010-03-07,31.714285714285715,9,2010,IL,Chicago
2010-03-14,45.92857142857143,10,2010,IL,Chicago
2010-03-21,44.92857142857143,11,2010,IL,Chicago
2010-03-28,40.857142857142854,12,2010,IL,Chicago
2010-04-04,56.92857142857143,13,2010,IL,Chicago
2010-04-11,50.785714285714285,14,2010,IL,Chicago
2010-04-18,56.07142857142857,15,2010,IL,Chicago
2010-04-25,51.142857142857146,16,2010,IL,Chicago
2010-05-02,58.214285714285715,17,2010,IL,Chicago
2010-05-09,55.714285714285715,18,2010,IL,Chicago
2010-05-16,52.5,19,2010,IL,Chicago
2010-05-23,62.214285714285715,20,2010,IL,Chicago
2010-05-30,74.42857142857143,21,2010,IL,Chicago
2010-06-06,69.0,22,2010,IL,Chicago
2010-06-13,68.35714285714286,23,2010,IL,Chicago
2010-06-20,72.42857142857143,24,2010,IL,Chicago
2010-06-27,76.42857142857143,25,2010,IL,Chicago
2010-07-04,70.78571428571429,26,2010,IL,Chicago
2010-07-11,80.35714285714286,27,2010,IL,Chicago
2010-07-18,79.21428571428571,28,2010,IL,Chicago
2010-07-25,78.42857142857143,29,2010,IL,Chicago
2010-08-01,75.42857142857143,30,2010,IL,Chicago
2010-08-08,75.35714285714286,31,2010,IL,Chicago
2010-08-15,80.64285714285714,32,2010,IL,Chicago
2010-08-22,75.42857142857143,33,2010,IL,Chicago
2010-08-29,73.85714285714286,34,2010,IL,Chicago
2010-09-05,71.42857142857143,35,2010,IL,Chicago
2010-09-12,65.71428571428571,36,2010,IL,Chicago
2010-09-19,63.857142857142854,37,2010,IL,Chicago
2010-09-26,67.28571428571429,38,2010,IL,Chicago
2010-10-03,57.42857142857143,39,2010,IL,Chicago
2010-10-10,61.642857142857146,40,2010,IL,Chicago
2010-10-17,58.357142857142854,41,2010,IL,Chicago
2010-10-24,53.785714285714285,42,2010,IL,Chicago
2010-10-31,51.357142857142854,43,2010,IL,Chicago
2010-11-07,41.214285714285715,44,2010,IL,Chicago
2010-11-14,51.642857142857146,45,2010,IL,Chicago
2010-11-21,40.285714285714285,46,2010,IL,Chicago
2010-11-28,33.5,47,2010,IL,Chicago
2010-12-05,28.642857142857142,48,2010,IL,Chicago
2010-12-12,20.857142857142858,49,2010,IL,Chicago
2010-12-19,15.5,50,2010,IL,Chicago
2010-12-26,25.214285714285715,51,2010,IL,Chicago
2011-01-02,27.357142857142858,52,2010,IL,Chicago
2011-01-09,20.928571428571427,1,2011,IL,Chicago
2011-01-16,20.785714285714285,2,2011,IL,Chicago
2011-01-23,15.214285714285714,3,2011,IL,Chicago
2011-01-30,24.642857142857142,4,2011,IL,Chicago
2011-02-06,17.5,5,2011,IL,Chicago
2011-02-13,18.785714285714285,6,2011,IL,Chicago
2011-02-20,37.5,7,2011,IL,Chicago
2011-02-27,29.642857142857142,8,2011,IL,Chicago
2011-03-06,33.57142857142857,9,2011,IL,Chicago
2011-03-13,35.285714285714285,10,2011,IL,Chicago
2011-03-20,43.357142857142854,11,2011,IL,Chicago
2011-03-27,34.285714285714285,12,2011,IL,Chicago
2011-04-03,38.214285714285715,13,2011,IL,Chicago
2011-04-10,51.07142857142857,14,2011,IL,Chicago
2011-04-17,47.57142857142857,15,2011,IL,Chicago
2011-04-24,42.642857142857146,16,2011,IL,Chicago
2011-05-01,51.714285714285715,17,2011,IL,Chicago
2011-05-08,50.285714285714285,18,2011,IL,Chicago
2011-05-15,62.5,19,2011,IL,Chicago
2011-05-22,58.0,20,2011,IL,Chicago
2011-05-29,56.5,21,2011,IL,Chicago
2011-06-05,71.85714285714286,22,2011,IL,Chicago
2011-06-12,68.0,23,2011,IL,Chicago
2011-06-19,68.35714285714286,24,2011,IL,Chicago
2011-06-26,69.42857142857143,25,2011,IL,Chicago
2011-07-03,75.5,26,2011,IL,Chicago
2011-07-10,77.14285714285714,27,2011,IL,Chicago
2011-07-17,76.78571428571429,28,2011,IL,Chicago
2011-07-24,83.07142857142857,29,2011,IL,Chicago
2011-07-31,79.07142857142857,30,2011,IL,Chicago
2011-08-07,79.0,31,2011,IL,Chicago
2011-08-14,70.78571428571429,32,2011,IL,Chicago
2011-08-21,73.0,33,2011,IL,Chicago
2011-08-28,72.14285714285714,34,2011,IL,Chicago
2011-09-04,74.85714285714286,35,2011,IL,Chicago
2011-09-11,63.857142857142854,36,2011,IL,Chicago
2011-09-18,59.07142857142857,37,2011,IL,Chicago
2011-09-25,59.07142857142857,38,2011,IL,Chicago
2011-10-02,54.857142857142854,39,2011,IL,Chicago
2011-10-09,64.14285714285714,40,2011,IL,Chicago
2011-10-16,60.42857142857143,41,2011,IL,Chicago
2011-10-23,48.357142857142854,42,2011,IL,Chicago
2011-10-30,49.142857142857146,43,2011,IL,Chicago
2011-11-06,48.357142857142854,44,2011,IL,Chicago
2011-11-13,47.642857142857146,45,2011,IL,Chicago
2011-11-20,42.57142857142857,46,2011,IL,Chicago
2011-11-27,44.642857142857146,47,2011,IL,Chicago
2011-12-04,38.642857142857146,48,2011,IL,Chicago
2011-12-11,29.928571428571427,49,2011,IL,Chicago
2011-12-18,37.714285714285715,50,2011,IL,Chicago
2011-12-25,36.142857142857146,51,2011,IL,Chicago
2012-01-01,34.5,52,2011,IL,Chicago
2012-01-08,32.642857142857146,1,2012,IL,Chicago
2012-01-15,27.642857142857142,2,2012,IL,Chicago
2012-01-22,23.285714285714285,3,2012,IL,Chicago
2012-01-29,32.5,4,2012,IL,Chicago
2012-02-05,39.07142857142857,5,2012,IL,Chicago
2012-02-12,27.0,6,2012,IL,Chicago
2012-02-19,33.92857142857143,7,2012,IL,Chicago
2012-02-26,32.714285714285715,8,2012,IL,Chicago
2012-03-04,35.57142857142857,9,2012,IL,Chicago
2012-03-11,46.0,10,2012,IL,Chicago
2012-03-18,64.07142857142857,11,2012,IL,Chicago
2012-03-25,65.85714285714286,12,2012,IL,Chicago
2012-04-01,47.92857142857143,13,2012,IL,Chicago
2012-04-08,51.142857142857146,14,2012,IL,Chicago
2012-04-15,52.214285714285715,15,2012,IL,Chicago
2012-04-22,49.785714285714285,16,2012,IL,Chicago
2012-04-29,49.142857142857146,17,2012,IL,Chicago
2012-05-06,62.642857142857146,18,2012,IL,Chicago
2012-05-13,58.785714285714285,19,2012,IL,Chicago
2012-05-20,67.78571428571429,20,2012,IL,Chicago
2012-05-27,70.42857142857143,21,2012,IL,Chicago
2012-06-03,65.71428571428571,22,2012,IL,Chicago
2012-06-10,70.14285714285714,23,2012,IL,Chicago
2012-06-17,74.14285714285714,24,2012,IL,Chicago
2012-06-24,80.14285714285714,25,2012,IL,Chicago
2012-07-01,77.21428571428571,26,2012,IL,Chicago
2012-07-08,86.71428571428571,27,2012,IL,Chicago
2012-07-15,78.92857142857143,28,2012,IL,Chicago
2012-07-22,80.35714285714286,29,2012,IL,Chicago
2012-07-29,79.07142857142857,30,2012,IL,Chicago
2012-08-05,79.35714285714286,31,2012,IL,Chicago
2012-08-12,71.28571428571429,32,2012,IL,Chicago
2012-08-19,68.64285714285714,33,2012,IL,Chicago
2012-08-26,72.92857142857143,34,2012,IL,Chicago
2012-09-02,76.42857142857143,35,2012,IL,Chicago
2012-09-09,72.07142857142857,36,2012,IL,Chicago
2012-09-16,65.57142857142857,37,2012,IL,Chicago
2012-09-23,56.57142857142857,38,2012,IL,Chicago
2012-09-30,58.92857142857143,39,2012,IL,Chicago
2012-10-07,53.07142857142857,40,2012,IL,Chicago
2012-10-14,51.357142857142854,41,2012,IL,Chicago
2012-10-21,52.285714285714285,42,2012,IL,Chicago
2012-10-28,53.857142857142854,43,2012,IL,Chicago
2012-11-04,42.07142857142857,44,2012,IL,Chicago
2012-11-11,45.0,45,2012,IL,Chicago
2012-11-18,38.285714285714285,46,2012,IL,Chicago
2012-11-25,41.642857142857146,47,2012,IL,Chicago
2012-12-02,39.0,48,2012,IL,Chicago
2012-12-09,42.785714285714285,49,2012,IL,Chicago
2012-12-16,38.142857142857146,50,2012,IL,Chicago
2012-12-23,32.57142857142857,51,2012,IL,Chicago
2012-12-30,28.642857142857142,52,2012,IL,Chicago
2013-01-06,23.857142857142858,1,2013,IL,Chicago
2013-01-13,34.785714285714285,2,2013,IL,Chicago
2013-01-20,25.714285714285715,3,2013,IL,Chicago
2013-01-27,16.857142857142858,4,2013,IL,Chicago
2013-02-03,26.0,5,2013,IL,Chicago
2013-02-10,27.142857142857142,6,2013,IL,Chicago
2013-02-17,27.428571428571427,7,2013,IL,Chicago
2013-02-24,26.214285714285715,8,2013,IL,Chicago
2013-03-03,29.428571428571427,9,2013,IL,Chicago
2013-03-10,33.214285714285715,10,2013,IL,Chicago
2013-03-17,32.57142857142857,11,2013,IL,Chicago
2013-03-24,27.642857142857142,12,2013,IL,Chicago
2013-03-31,40.214285714285715,13,2013,IL,Chicago
2013-04-07,41.285714285714285,14,2013,IL,Chicago
2013-04-14,45.0,15,2013,IL,Chicago
2013-04-21,45.42857142857143,16,2013,IL,Chicago
2013-04-28,50.285714285714285,17,2013,IL,Chicago
2013-05-05,59.285714285714285,18,2013,IL,Chicago
2013-05-12,55.57142857142857,19,2013,IL,Chicago
2013-05-19,66.14285714285714,20,2013,IL,Chicago
2013-05-26,59.357142857142854,21,2013,IL,Chicago
2013-06-02,66.28571428571429,22,2013,IL,Chicago
2013-06-09,60.92857142857143,23,2013,IL,Chicago
2013-06-16,70.35714285714286,24,2013,IL,Chicago
2013-06-23,71.0,25,2013,IL,Chicago
2013-06-30,74.0,26,2013,IL,Chicago
2013-07-07,70.42857142857143,27,2013,IL,Chicago
2013-07-14,75.5,28,2013,IL,Chicago
2013-07-21,82.14285714285714,29,2013,IL,Chicago
2013-07-28,67.5,30,2013,IL,Chicago
2013-08-04,69.21428571428571,31,2013,IL,Chicago
2013-08-11,72.07142857142857,32,2013,IL,Chicago
2013-08-18,67.85714285714286,33,2013,IL,Chicago
2013-08-25,74.57142857142857,34,2013,IL,Chicago
2013-09-01,79.0,35,2013,IL,Chicago
2013-09-08,70.92857142857143,36,2013,IL,Chicago
2013-09-15,71.42857142857143,37,2013,IL,Chicago
2013-09-22,64.14285714285714,38,2013,IL,Chicago
2013-09-29,62.07142857142857,39,2013,IL,Chicago
2013-10-06,66.28571428571429,40,2013,IL,Chicago
2013-10-13,58.857142857142854,41,2013,IL,Chicago
2013-10-20,49.5,42,2013,IL,Chicago
2013-10-27,40.5,43,2013,IL,Chicago
2013-11-03,47.5,44,2013,IL,Chicago
2013-11-10,45.07142857142857,45,2013,IL,Chicago
2013-11-17,40.785714285714285,46,2013,IL,Chicago
2013-11-24,33.07142857142857,47,2013,IL,Chicago
2013-12-01,28.928571428571427,48,2013,IL,Chicago
2013-12-08,29.928571428571427,49,2013,IL,Chicago
2013-12-15,15.285714285714286,50,2013,IL,Chicago
2013-12-22,27.928571428571427,51,2013,IL,Chicago
2013-12-29,23.571428571428573,52,2013,IL,Chicago
2014-01-05,11.785714285714286,1,2014,IL,Chicago
2014-01-12,15.5,2,2014,IL,Chicago
2014-01-19,23.071428571428573,3,2014,IL,Chicago
2014-01-26,12.928571428571429,4,2014,IL,Chicago
2014-02-02,13.142857142857142,5,2014,IL,Chicago
2014-02-09,10.214285714285714,6,2014,IL,Chicago
2014-02-16,13.071428571428571,7,2014,IL,Chicago
2014-02-23,30.857142857142858,8,2014,IL,Chicago
2014-03-02,14.071428571428571,9,2014,IL,Chicago
2014-03-09,23.357142857142858,10,2014,IL,Chicago
2014-03-16,32.785714285714285,11,2014,IL,Chicago
2014-03-23,35.92857142857143,12,2014,IL,Chicago
2014-03-30,35.07142857142857,13,2014,IL,Chicago
2014-04-06,43.42857142857143,14,2014,IL,Chicago
2014-04-13,52.42857142857143,15,2014,IL,Chicago
2014-04-20,46.642857142857146,16,2014,IL,Chicago
2014-04-27,52.142857142857146,17,2014,IL,Chicago
2014-05-04,50.5,18,2014,IL,Chicago
2014-05-11,60.857142857142854,19,2014,IL,Chicago
2014-05-18,52.857142857142854,20,2014,IL,Chicago
2014-05-25,64.57142857142857,21,2014,IL,Chicago
2014-06-01,69.64285714285714,22,2014,IL,Chicago
2014-06-08,67.71428571428571,23,2014,IL,Chicago
2014-06-15,65.78571428571429,24,2014,IL,Chicago
2014-06-22,74.35714285714286,25,2014,IL,Chicago
2014-06-29,74.28571428571429,26,2014,IL,Chicago
2014-07-06,70.21428571428571,27,2014,IL,Chicago
2014-07-13,73.64285714285714,28,2014,IL,Chicago
2014-07-20,67.28571428571429,29,2014,IL,Chicago
2014-07-27,72.0,30,2014,IL,Chicago
2014-08-03,70.92857142857143,31,2014,IL,Chicago
2014-08-10,73.28571428571429,32,2014,IL,Chicago
2014-08-17,68.42857142857143,33,2014,IL,Chicago
2014-08-24,76.28571428571429,34,2014,IL,Chicago
2014-08-31,76.78571428571429,35,2014,IL,Chicago
2014-09-07,73.14285714285714,36,2014,IL,Chicago
2014-09-14,60.07142857142857,37,2014,IL,Chicago
2014-09-21,61.214285714285715,38,2014,IL,Chicago
2014-09-28,64.0,39,2014,IL,Chicago
2014-10-05,55.5,40,2014,IL,Chicago
2014-10-12,51.714285714285715,41,2014,IL,Chicago
2014-10-19,52.42857142857143,42,2014,IL,Chicago
2014-10-26,52.92857142857143,43,2014,IL,Chicago
2014-11-02,45.5,44,2014,IL,Chicago
2014-11-09,45.285714285714285,45,2014,IL,Chicago
2014-11-16,31.785714285714285,46,2014,IL,Chicago
2014-11-23,26.928571428571427,47,2014,IL,Chicago
2014-11-30,29.357142857142858,48,2014,IL,Chicago
2014-12-07,29.571428571428573,49,2014,IL,Chicago
2014-12-14,35.07142857142857,50,2014,IL,Chicago
2014-12-21,32.07142857142857,51,2014,IL,Chicago
2014-12-28,37.785714285714285,52,2014,IL,Chicago
2015-01-04,21.0,1,2015,IL,Chicago
2015-01-11,7.642857142857143,2,2015,IL,Chicago
2015-01-18,23.428571428571427,3,2015,IL,Chicago
2015-01-25,31.571428571428573,4,2015,IL,Chicago
2015-02-01,25.928571428571427,5,2015,IL,Chicago
2015-02-08,18.714285714285715,6,2015,IL,Chicago
2015-02-15,17.357142857142858,7,2015,IL,Chicago
2015-02-22,10.071428571428571,8,2015,IL,Chicago
2015-03-01,11.0,9,2015,IL,Chicago
2015-03-08,23.357142857142858,10,2015,IL,Chicago
2015-03-15,44.07142857142857,11,2015,IL,Chicago
2015-03-22,41.357142857142854,12,2015,IL,Chicago
2015-03-29,31.714285714285715,13,2015,IL,Chicago
2015-04-05,49.0,14,2015,IL,Chicago
2015-04-12,49.42857142857143,15,2015,IL,Chicago
2015-04-19,56.357142857142854,16,2015,IL,Chicago
2015-04-26,44.0,17,2015,IL,Chicago
2015-05-03,52.714285714285715,18,2015,IL,Chicago
2015-05-10,60.285714285714285,19,2015,IL,Chicago
2015-05-17,59.857142857142854,20,2015,IL,Chicago
2015-05-24,56.42857142857143,21,2015,IL,Chicago
2015-05-31,64.21428571428571,22,2015,IL,Chicago
2015-06-07,61.42857142857143,23,2015,IL,Chicago
2015-06-14,70.71428571428571,24,2015,IL,Chicago
2015-06-21,67.42857142857143,25,2015,IL,Chicago
2015-06-28,68.78571428571429,26,2015,IL,Chicago
2015-07-05,66.64285714285714,27,2015,IL,Chicago
2015-07-12,68.85714285714286,28,2015,IL,Chicago
2015-07-19,74.28571428571429,29,2015,IL,Chicago
2015-07-26,74.42857142857143,30,2015,IL,Chicago
2015-08-02,77.42857142857143,31,2015,IL,Chicago
2015-08-09,72.64285714285714,32,2015,IL,Chicago
2015-08-16,75.5,33,2015,IL,Chicago
2015-08-23,69.92857142857143,34,2015,IL,Chicago
2015-08-30,64.5,35,2015,IL,Chicago
2015-09-06,78.28571428571429,36,2015,IL,Chicago
2015-09-13,66.42857142857143,37,2015,IL,Chicago
2015-09-20,67.78571428571429,38,2015,IL,Chicago
2015-09-27,66.5,39,2015,IL,Chicago
2015-10-04,57.714285714285715,40,2015,IL,Chicago
2015-10-11,60.07142857142857,41,2015,IL,Chicago
2015-10-18,52.07142857142857,42,2015,IL,Chicago
2015-10-25,58.714285714285715,43,2015,IL,Chicago
2015-11-01,48.285714285714285,44,2015,IL,Chicago
2015-11-08,53.92857142857143,45,2015,IL,Chicago
2015-11-15,45.642857142857146,46,2015,IL,Chicago
2015-11-22,39.642857142857146,47,2015,IL,Chicago
2015-11-29,38.357142857142854,48,2015,IL,Chicago
2015-12-06,37.42857142857143,49,2015,IL,Chicago
2015-12-13,46.142857142857146,50,2015,IL,Chicago
2015-12-20,36.42857142857143,51,2015,IL,Chicago
2015-12-27,41.0,52,2015,IL,Chicago
2016-01-03,28.357142857142858,53,2015,IL,Chicago
2016-01-10,28.642857142857142,1,2016,IL,Chicago
2016-01-17,18.285714285714285,2,2016,IL,Chicago
2016-01-24,18.071428571428573,3,2016,IL,Chicago
2016-01-31,33.357142857142854,4,2016,IL,Chicago
2016-02-07,32.857142857142854,5,2016,IL,Chicago
